filename,extracted_text
Template9_Instance56.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org

Buyer :Samuel Mendoza
499 Tiffany Pines

South Sylvia, CO 85674 US
Tel:+(969)951-3022

Email: brown@example.net
Site:http/barton.net!

 

Invoice number 2Y7M74-855

 

 

  

  

__Amount

 

  

 

 

 

Oty _| Dese
2.00 __ Raise

6.00 _ Talk each not.

5.00 Culture prepare. 2.82 14.10
Total in words: six hundred and twent-

 

y-six point five eight

Thank you for choosing us!

TOTAL : 626.58 §
"
Template9_Instance45.jpg,"Navarro, Ford and Bryan Invoice number 8251-139

Date: 08-Feb-2003
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Kyle Weber

426 Dixon Ways

Russellberg, CT 88657 US
Tel:+(736)574-6243,
Email:donald69@example.com

 

 

Site:http:/lyoung-peterson,com!

Amount _|
576.30

49.4 a 148.41

1 23.90. 143.40

 

  

Total in words: one thousand, three hundre-
d and two point four eight

TOTAL : 1302.48 §

Note:Total payment due in 14 days.
"
Template9_Instance5.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Walter Jimenez

10475 Lawson Unions Apt. 591

East Heather, AS 75462 US
Tel:+(667)875-7525
Email;jill00@exampl
Siterhttps:/iwww.clark.com!

   

   

Oty, de
2.00 Data
2.00 Hospital stil.

Total in words: one hundred and sixt-
y-six point zero two,

Note:Total payment due in 14 days.

Price
16.68
64.40

 

Invoice number INV/40-43/635

Invoice Date: 08-Jun-2017

 

33,36
428.80

TOTAL : 166.02 EUR
"
Template9_Instance6.jpg,"Navarro, Ford and Bryan INVOICE ID INve7573948

Invoice Date: 27-Jan-1998
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Jennifer Pena

61305 Richard Drive Suite 711

Rojasville, NE 92984 US
Tel:+(347)767-0140
Email:elizabeth12@example.org
Site:http://roman-griffin.org!

 

    

[Oty Unit P Amount
4.00 42.26 169.04
1.00 9.49 9.49

6.00 _ Foot avoid. 92.88 557.28

Total in words: seven hundred and fift-
y-nine point three two

TOTAL : 759.32 USD

Note: All payments to be made in cash.
Contact us for queries on these quotations.
"
Template9_Instance55.jpg,"Navarro, Ford and Bryan INVOICE # INV/03-56/144

Date: 09-Jan-2011

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Sean Thompson
5381 Jasmine Manor Suite 167
Rossstad, AK 20015 US
Tel:+(332)695-2554
Email:denise71@example.org
Site:http://taylor-powell.com/

 

 

     

2.00 ‘Six among.
3.00 Before best.
5.01 ing participant show.

    

Total in words: one thousand, two hundred and-
thirty-three point three two

TOTAL : 1233.32 USD

Note:Total payment due in 14 days.
"
Template9_Instance53.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Amber Mitchell

77026 Tiffany Pike Apt. 679

Jefferybury, PR 26243 US
Tel:+(785)941-2235
Email:mario03@example.net
Site:http://figueroa.info!

 

Invoice number INV/16-02/108

Date: 12-Apr-2004

 

 

 

 

   

[Oty Unit P Amount
4.00 _ Prepare answer. -38.32_ 153.28
2.00 _ Success science deci 36.85, 73.70

4.00 _ Voice. 38.79 155.16

Total in words: three hundred and eight-
y-three point zero seven

Note:
This order is shipped through blue dart courier,

TOTAL : 383.07 §
"
Template9_Instance48.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Travis Smith

052 Robinson Islands

Lake Samantha, IN 37481 US
Tel:+(855)711-7350
Email:fbrewer@example.com
Sitehttp:l/alexander.com/

   

[oty —_[peseri

 

2.00 View.
2.00 ‘System full cause church.

Total in words: one hundred and thirty-
-nine point three eight

Thank you for your business!

Price
65.37
3.45

 

Invoice number INV/65-45/143

Invoice Date: 10-Aug-2022

 

130,74
6.90.

TOTAL : 139.38 EUR
"
Template9_Instance59.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Cody Anderson

639 Rebecca Village Suite 179

New Danielleberg, MH 68148 US
Tel:+(639)032-4066
Email:ericmurillo@example.net
Site:http://scott-freeman.net!

  

INVOICE ID 5Y7M7d-956

Invoice Date: 07-Oct-2014

 

 

‘ow. Description_
1.00 __| Region seat.

2.00 Forward agent might.
4.00 Focus and again.

 

Total in words: one hundred and thi-
rteen point two nine

Note:Total payment due in 14 days.

 

Amount
3.29
103.26
6.26

 

TOTAL : 113.29 EUR
"
Template9_Instance52.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org

Buyer Christopher Wise

465 John Forge

Donaldberg, MD 55238 US

Tel:+(404)125-5038
sjasmine@example.com

pillochoa.com/

   

 

INVOICE ID 7Y9M3d-000

Date: 07-Jul-2019

 

   

Description

  

Unit Price

 

 

 

  

Factor his, __
thority sci

    

Total in words: two hundred and ninety-
-four point four seven

Note:
This order is shipped through blue dart courier,

 

TOTAL : 294.47 EUR
"
Template9_Instance64.jpg,"Navarro, Ford and Bryan INVOICE # 4y2M6d-457

Invoice Date: 22-Dec-1995
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org

Buyer ‘Rachel Garcia
44444 Alicia Lock Suite 613

North Denise, GA 37016 US
Tel:+(652)778-3109
Email:laurenherrera@example.com
Site:https:iwww.moore-anderson.com/

 

 

      

[Oy [Description Price Amount
4.00 Stand leg. 92.13 368.52
3.00 Clearly true. 89.16 267.48

Total in words: six hundred and fifty-
-six point eight five

TOTAL : 656.85 §

Thank you for your business!
"
Template9_Instance73.jpg,"Navarro, Ford and Bryan INVOICE # 6294-669

Date: 21-Dec-2005
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Anita Roman

6602 Lisa Wells Suite 702

East Tracyville, OH 12823 US
Tel:+(773)913-9763
Email:tsmith@example.com
Site:httpsi/vincent.org!

 

  
  
 

Amount
144.92
94,31

 

Data arti
‘Shoulder partner enjoy
_____ Develop may remember.

 

  

Total in words: four hundred and ninet-
y-five point zero nine

TOTAL : 495.09 EUR

Thank you for choosing us!
"
Template9_Instance66.jpg,"Navarro, Ford and Bryan INVOICE # 0880-596

Invoice Date: 18-Jul-2020
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org

Buyer :Tammy Winters
0837 Anthony Course
Michaelport, MT 59961 US
Tel:+(570)833-7020
Email:roy84@example.com
Site:https://www.hall.com/

 

 

      

[Oy [Description Price Amount
3.00 Top husband. 69.19 207.57
6.00 Old whether among. _ 93.55 561.30

Total in words: seven hundred and eight-
y-seven point nine three

TOTAL : 787.93 §

Thank you for choosing us!
"
Template9_Instance69.jpg,"Navarro, Ford and Bryan INVOICE # 4858-048

Invoice Date: 20-Mar-2014
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :April Garcia

604 Johnson Field Apt. 429
Robinsonville, OR 62828 US
Tel:+(661)946-7285
Email:rhondacurry@example.org
Site:https://gonzales.net/

 

[ot [Desert

 

    

a Price
1.00 Late of story picture. 11.91
6.00 Hour usually throw. 1.74

Total in words: twenty-thre-
e point one

TOTAL : 23.10 USD

Thank you for your business!
"
Template9_Instance7.jpg,"Navarro, Ford and Bryan INVOICE ID 7y2Mad-282

Invoice Date: 27-Mar-2008
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Christopher Barnes

30556 Davis Bridge Apt. 835

Nicolebury, MH 76268 US
Tel:+(486)784-8849
Email:jessemartinez@example.org
Site:http:/Jhoward-obrien.com!

 

low Deseripti

 

    

0 Price
4,00 Side outside, 40.45
4,00 ‘Shake book. 53.99

Total in words: two hundred and
een point three eight

 

TOTAL : 218.38 §

Note: All payments to be made in cash.
Contact us for queries on these quotations.
"
Template9_Instance71.jpg,"Navarro, Ford and Bryan INVOICE ID 8Y1M3d-515

Invoice Date: 29-Dec-2001
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Paul Little

467 Vincent Oval

New Tiffanyton, MH 53055 US
Tel:+(635)613-5544
Email:bonniebarnes@example.net
Sitezhttp://collier-fry.com!

 

 

     

 

[wy Descript Unit P Amount
6.00 __| Bit disco 5.28 31.68
4.00 Ready whole. 94.53 378.12
6.00 _ Cost. 27.12 162.72

Total in words: five hundred and ni
y-five point seven two

 

TOTAL : $95.72 USD

Note:
This order is shipped through blue dart courier,
"
Template9_Instance74.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Ricky Colon

320 Palmer Shoals

Taylorhaven, AZ 43955 US
Tel:+(568)651-8651
Email:kimberly67@example.net
Siterhttp:/www.cortez-charles.info!

   

[ow [Desert

 

 

2.00 Effort,
3,00 Town line assume.

Total in words: one hundred and fi-
fty-one point eight

Note:
This order is shipped through blue dart courier,

INVOICE 1D 3000-204

Price
16.87
39.82

 

Invoice Date: 30-Jul-1993

 

TOTAL : 151.80
"
Template9_Instance79.jpg,"Navarro, Ford and Bryan INVOICE 1D 0970-395

Date: 26-Mar-2011
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Julie Henson

908 Allen Creek Apt. 745

Markmouth, KS 70733 US
Tel:+(665)028-3957
Email:aaron92@example.net
Site:http/icarroll.com/

 

 

     

 

Oty Description _ Unit P Amount
6.00 __ Kind speak manage | 84.88 509.28
5.00 Visit live. 35.46 177.30
4,00 Option bill | 62.10 248.40

Total in words: nine hundred and sixt-
y-two point zero three

TOTAL : 962.03 §

Note: All payments to be made in cash.
Contact us for queries on these quotations.
"
Template9_Instance68.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer Evelyn Kirby

871 Shannon Groves

South Sarafort, WV 52023 US
Tel:+(705)608-5270
Email:beckybowen@example.com
Site:http:/www.martin-reed.net

 

INVOICE 1D 5714-25

 

 

    

   

4,00 _ Inside truth eye always.
3.00 [Discuss simple.
6.00 Opennext.

 

Amount |

 

3.

 

Total in words: nine hundred and e
ight point one one

Note: All payments to be made in cash.
Contact us for queries on these quotations.

Or experience identify,

 

TOTAL : 908.11 USD
"
Template9_Instance78.jpg,"Navarro, Ford and Bryan INVOICE ID 1Y6M4d-755

Date: 10-Jan-2010

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Rachel Sullivan

62701 Mcdonald Club

Tannermouth, MH 36628 US
Tel:+(038)336-5102

Email:weekschris
Site:https:/www.robinson-hunt.com/

      

    

 

     

 

 

i Amount |
House adult. 76.98 | 76.98
‘Spend management. 26.2 26.22
Wonder computer. | 88.88 533,28
_My such, 76.30 76.30 |

 

 

Total in words: seven hundred and twer
ty-five point four two

 

Thank you for your business!

TOTAL : 725.42 §
"
Template9_Instance77.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:William Bailey

39809 Christopher Ways Apt. 160

New Anthonyland, SC 23737 US
Tel:+(366)110-9080
Email:cameronjon@example.net
Siterhttp:/www.rasmussen.org!

   

INVOICE # INV74735507

Invoice Date: 05-Nov-2014

 

 

 

 

Oty Description Unit P Amount
4.00 ___ Newspaper site remain. 37.64 150.56
2.00 Congress course modern number. 64.80 129.60
6,00 _ Upon statement vote unit 3.90 23.40

 

Total in words: three hundred an-
d seven point two

Note:Total payment due in 14 days.

TOTAL : 307.20 USD
"
Template9_Instance72.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org

Buyer :Paul Franco
47962 James Way
Leonardmouth, FM 96036 US
Tel:+(883)543-5129

Em: 150@example.org
Site:https:/www.elliott.com/

  

  

[ow

3.00 | Employee respond collection town.
6,00 | Walk teach usually

Total in words: seven hundred and sev-
enty point seven three

Thank you for choosing us!

INVOICE 1D 0845-928

Price
94.75
77.01

 

Invoice Date: 06-Mar-2007

 

284,25
462.06

TOTAL: 770.73 §
"
Template9_Instance67.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Kevin Tucker MD

5831 William Ranch Suite 688

New Jacob, MS 12331 US

Tel:+(157)502-8979

Email:gjones@example.org

Site:http:/www.hayes.com/

 

 

 

| Oty. Description

5.00 Although main.

3.00 Information project hope.
6.00 | Show story.

Total in words: one thousand and fort-
y-six point six seven

Note:

This order is shipped through blue dart courier,

INVOICE # 2921-494

 

Date: 07-Feb-2008

Amount
422.45
12.24
580.74

 

TOTAL : 1046.67 §
"
Template9_Instance76.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Jennifer Butler

0504 Reilly Shore Suite 388

East Wendy, OK 42993 US
Tel:+(834)013-7946
Email:mary01@example.com
Sitethttps:lffreeman.com/

 

[ot [Desert

 

 

6.00 Everything tough.
6.00 | Major.

Total in words: thr
y-six point four three

hundred and fort-

 

Thank you for your business!

INVOICE ID 1693-594

Price
30.37
26.43

 

Invoice Date: 30-Sep-2002

 

TOTAL : 346.43 EUR
"
Template9_Instance75.jpg,"Navarro, Ford and Bryan INVOICE # 2¥5M40-216

Date: 21-Dec-2003
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org

Buyer :Stephanie Brown
19830 Dennis Terrace

Lake Brent, AS 74972 US
Tel:+(159)906-4961
Email:gregoryfoster@example.net
Site:https:/Iwww.smith-reynolds.com/

 

Unit Price Amount

 

 

 

   

 

Imost sport whatever poor.
_Officer key conference.
____\Challenge agreement performance.

 

Total in words: one thousand and
even point one seven

 

TOTAL : 1011.17 EUR

Note: All payments to be made in cash.
Contact us for queries on these quotations.
"
Template9_Instance70.jpg,"Navarro, Ford and Bryan INVOICE # INV34399189

Invoice Date: 11-Jan-2011
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Sophia Combs

59443 Brianna Light

South Brandon, UT 38535 US
Tel:+(767)261-6519
Email:adamsdennis@example.com
Siterhttp:/www.jensen.com!

 

    

low. Unit P Amount
1.00 77.11 T7141

4.00 Soon always natural. 88.44 353.76
6.00 _ Real second among. 88.50. 531.00

Total in words: nine hundred and eigh-
ty-two point five six

TOTAL : 982.56 EUR

Note: All payments to be made in cash.
Contact us for queries on these quotations.
"
Template9_Instance8.jpg,"Navarro, Ford and Bryan Invoice number INVI25-01/079

 

Invoice Dat
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Donna Mendoza
6305 Katie Parkways Apt. 715
South Laura, AL 40663 US
Tel:+(500)981-6265

 

Site:https:/www.peterson-meguire.org/

 

__ Amount

70.02 | __ 210.06

   

 

 

 

 

 

pi iption |
3.00 Focus describe. 10. |
4.00 __| East modern. 75.66 | _75.66___
4,00 Research have | 89.45 89.45
4, _Memory great eye. 9.05 36.20 |

 

 

 

Total in words: four hundred and sev
teen point two seven

TOTAL : 417.27 EUR

Thank you for your business!
"
Template9_Instance65.jpg,"Navarro, Ford and Bryan INVOICE # 0644-593

Date: 13-Dec-2008
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Kristin Snyder

287 Collins Shore Apt. 142

East Henryfort, NJ 08930 US

Tens cotees coe

 

__ Amount

 

  
 

 

‘Always collection.
Threat young.

  

Total in words: four hundred and forty-
-four point four three

TOTAL : 444.43 EUR

Thank you for choosing us!
"
Template9_Instance80.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Charles Stuart MD

83517 Tucker Meadow Apt. 955

New Lanceberg, RI 81126 US
Tel:+(071)164-8177
Email:bookercarolyn@example.org
Siterhttps:/iwww.thomas.info!

 

 
 

Oty.

6.00 \gainst or window.

4.00 ‘Shake old so final,
3.00 | Former opportunity house.

Total in words: five hundred and sixt-
y-six point seven six

Thank you for choosing us!

Invoice number 6463-547

 

Date: 28-Jan-2010

Amount

222.48
300.04
42.21

 

TOTAL : 566.76 USD
"
Template9_Instance63.jpg,"Navarro, Ford and Bryan Invoice number 7728-087

Invoice Date: 15-Aug-2021
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Shelby Perkins

88159 Torres Light Suite 211

Royshire, SD 96369 US
Tel:+(924)845-4413
Email:kellyrubio@example.com
Site:http:/iwatson.com!

 

    

Oty. Description Amount
4.00 ‘Success clearly. 83.44
5.00 ‘Sign program. 83.30
4.00 Design director catch 14.55 58.20

Total in words: two hundred and thi-
rty point four three

TOTAL : 230.43 USD

Note:Total payment due in 14 days.
"
Template9_Instance87.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Tanya Miller

42759 Angelica Mews Suite 522
Webbstad, NM 67053 US
Tel:+(411)866-6344

Em: long@example.org
Sitehttp:/idavis.biz/

 

Invoice number 8Y4M8d-155

Invoice Dat

 

19-Dec-2011

 

 

Oty. Dese
3.00 __ Perform everyone.
2.00 ‘Sound eat identify.
6,00 __ Someone other.
Total in words: six hundred and twenty-

-three point zero five

Thank you for choosing us!

 

Amount
243.15
135.68
229,32

 

TOTAL : 623.05 USD
"
Template9_Instance90.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org

Buyer :Virginia Johnson
3469 George Village
Sandraview, MN 36527 US
Tel:+(097)325-8285
Email:warrenlisa@example.
Site:httpillrivas.com/

   

INVOICE ID INV/55-45/103.

Invoice Dat

 

 

 

[ow [Desc
3.00 _Husband win.
6.00 Hour skill single.
5.00 __ Card own tend.

Total in words: eight hundred and sixt-
y-three point one seven

 

Thank you for choosing us!

 

Amount

 

 

577.50
199.00

TOTAL : 863.17 EUR
"
Template9_Instance97.jpg,"Navarro, Ford and Bryan INVOICE # 7Y1M14-933,

Date: 18-Mar-2012

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Elizabeth Lewis

4254 Donna D:
Heatherstad, IA 58157 US
Tel:+(446)888-3831
Email:yolandawilliams@example.com
Siterhttp:/www.jacobs.org!

 

   

   
 

At forget worker.
_____ Reality conference
Hard western.

| Many various.

 

 

Total in words: six hundred and twe-
Ive point eight five

TOTAL : 612.85 §

Note:
This order is shipped through blue dart courier,
"
Template9_Instance84.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:David Stephens

5973 Dominique Track Apt. 935
Smithview, MO 27377 US
Tel:+(314)119-2789
Email:alexanderdavid@example.net

 

Site:httpsi//buckley.com/

 

   

Missi

 

n order friend stay.

Total in words: nine hundred and si
xty point five nine

Thank you for your business!

Invoice number INVB4546262

 

__ Amount
461.58
301.80

 
    

TOTAL : 960.59 USD
"
Template9_Instance99.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Miranda Palmer

7670 Bond Plaza Suite 341

West Diane, IN 21962 US
Tel:+(412)538-0801
Email:christieb4@example.net
Site:https:/foryant-burnett.net/

   

INVOICE # 3Y9M5a-040

Invoice Date: 15-Jan-2020

 

 

Oty. Description _

4,00 __ Gas price.

3.00 Professor letter though.
5.00 ___ Campaign one.

Total in words: eight hundred and fift-
y-five point zero four

 

Thank you for choosing us!

 

Amount

 

 

260.28
270.60

TOTAL : 855.04 §
"
Template9_Instance95.jpg,"Navarro, Ford and Bryan INVOICE ID 9¥6M4d-401

Invoice Date: 10-Aug-2002
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Joshua Munoz

430 Kemp Knolls Apt. 810

Lisaport, FM 38079 US
Tel:+(705)029-5937
Email:wendybrowning@example.org
Site:http:/www.medaniel.net

 

 

     

Qty Description Unit P Amount
2.00 ‘Seem common. 17.70 35.40

6.00 No. 56.53 339.18
5,00 Hot risk court, 59.54 297.70

Total in words: six hundred and se\
ty-four point six one

 

TOTAL : 674.61 EUR

Note: All payments to be made in cash.
Contact us for queries on these quotations.
"
Template9_Instance92.jpg,"Navarro, Ford and Bryan INVOICE # INV/02-35/398

Date: 17-Jan-2003
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Angela Cross

63329 Shepard Neck

Wardville, 1A 82894 US
Tel:+(509)532-8588,
Email:edwardbates@example.com
Site:http:/www.osborn-khan.com!

 

 

[ot [Desert

 

    

0 Price
4.00 Politics of late. 24.09
3,00 Serve half none bar. 24.13

Total in words: ninety-one p-
int one five

TOTAL: 91.15

Note:Total payment due in 14 days.
"
Template9_Instance96.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Tiffany Baker

23346 Kelly Manors Apt. 545

Port Reginald, SC 51484 US
Tel:+(810)359-2293,
Email:gardnernicholas@example.org
Site:https:/Iwww.ford-wang.biz!/

 

low Deseripti

 

 

4.00 Local message.
4,00 Low.

Total in words: one hundred and thirt-
y-four point zero one

Note: All payments to be made in cash.
Contact us for queries on these quotations.

 

Invoice number 3YoM84-705

Price
62.84
68.08

Invoice Date: 05-Feb-2004

 

TOTAL : 134.01 USD
"
Template9_Instance82.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Holly Waters

465 Sanchez Manor Apt. 434

Johnton, FL 44217 US
Tel:+(197)671-4187
Email:shunter@exampl

   

Site:https://moreno.info!

 

Invoice number INV/18-92/169

 

  

Amount

 

  

 

 

 

 

jonth no, 58.23
Name material much. 1 36.62
They both American 39.51

 

Total in words: nine hundred and sixty-
-three point four seven

Note:
This order is shipped through blue dart courier,

 

TOTAL : 963.47 USD
"
Template9_Instance9.jpg,"Navarro, Ford and Bryan Invoice number INV/17-10/057

Date: 11-Feb-2022
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Eric Marks
1999 Nicole Rapids Apt. 903
Tuckerport, WV 78596 US
Tel:+(517)593-1104

lam@example.org
ipsillmorrison.com/

   

 

 

 

 

 

   

 

Unit Pri | Amount |
8983 | 449.15
ar. 236.88

 

Necessary for administration 3583 | 214.98
Possible similar. | 82,74 |

 

Total in words: one thousand, three hundred an-
d forty-five point three eight

TOTAL : 1345.38 USD

Thank you for choosing us!
"
Template9_Instance83.jpg,"Navarro, Ford and Bryan INVOICE ID 6684-790

 

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Karen Price

19903 Marks Heights Apt. 284
Hestertown, IL 11824 US.
Tel:+(261)145-7938
Email:jessicadunn@example.com
Site:http:/www.vargas.biz!

 

 

 

Unit Price | Amount |
97.26 __|
sat__|_s.a1_]
|

 
 
 
    

 

10.12
212.28
5 | 20.32

  

Increase tell little
aselves full news.

   

Total in words: three hundred and fift-
y-four point five five

TOTAL : 354.55 USD

Note:Total payment due in 14 days.
"
Template9_Instance88.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Deborah Castillo.
2458 Brian Trace
Josephside, NC 86674 US
Tel:+(278)313-0234

 

 

Site:https:/lyoung-cordova.com!

Invoice number INVIO7-45/243

Date: 28-Feb-2013

 

 

 

 

 

 

Qty Description | Amount |
6.00 __| Theory fel fil data 330.18
3.00 K 150.24 |
3,00 Own boy story. 441,33 |

 

 

2 what west pay.

 

 

nity-two point seven one

Thank you for choosing us!

 

TOTAL: 872.71§
"
Template9_Instance89.jpg,"Navarro, Ford and Bryan INVOICE ID INV/07-68/207

 

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Andrew Campos

053 Stokes Locks

Mccormickborough, WV 59535 US
Tel:+(810)949-4423,
Email:michaelscott@example.net
Siterhttps:iffreeman.com/

 

 

     

Oty. Description _ 4 Amount
5.00 __| Impact black. 65.59
3.00 Dog. 81.04
5.00 Rule husband. 98.22,

 

Total in words: one thousand and
ty-five point one one

 

TOTAL : 1085.11 USD

Thank you for choosing us!
"
Template9_Instance94.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Karen Fischer

1918 Timothy Cliff Suite 377

South Robertport, VT 98093 US
Tel:+(902)778-2882
Email:wendyconner@example.org
Site:https:/iwww.williams-arnold.com!

 

 

[ow

 

3.00 __ Expect consumer while.
4,00 Million customer pay.

Total in words: two hundred -
and fifty-two

Note:Total payment due in 14 days.

Price
76.77
14.94

 

Invoice number 8Y8M14-054

Invoice Date: 20-Feb-2002

 

230.31
14.94

TOTAL : 252.00 EUR
"
Template9_Instance86.jpg,"Navarro, Ford and Bryan INVOICE ID 8Y5Mid-310

 

Invoice Dat
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer Jesse Gordon

15018 James Turnpike Suite 314
Vanessashire, PA 81576 US
Tel:+(274)425-4811
Email:mariascott@example.net
Site:http://crosby.com/

 

 

   

 

 

 

y Amount _|
""3.00 Brother six source what. 187.53,
5.00 __ By stock challenge. |
1.00 Image enjoy |
13 Plant lose walk. |

   

 

Total in words: eight hundred and eigh-
ty-two point seven two

 

TOTAL : 882.72

Thank you for choosing us!
"
Template9_Instance81.jpg,"Navarro, Ford and Bryan Invoice number 2Y2M9d-401

Date: 11-Mar-2012
GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Rachel Robbins

206 Cowan Drives Suite 418

Cariville, 1D 64106 US

Tel:+(287)916-0996

 

Site:http:/www.griffith-tapia.com!

 

Amount
22.
277.98
451.45.
228.87
14.26

    

 

Total in words: one thousand, one hundred and-
eighty-five point eight eight

TOTAL : 1185.88 EUR

Thank you for your business!
"
Template9_Instance93.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Alexandria Gallegos

739 Aaron Grove

Teresahaven, DC 75528 US
Tel:+(405)066-0891
Email:jonathoncoffey@example.org
Siterhttps:/www.davis.org!

 

 

[ow [Desert

 

 

4,00 Perform lose.
6,00 | Rock myset.

Total in words: four hundred and forty-
three point eight three

Note:
This order is shipped through blue dart courier,

INVOICE # INVS4881918

Price
28.29
54.15

 

Invoice Date: 08-Dec-1993,

 

TOTAL : 443.83 §
"
Template9_Instance98.jpg,"Navarro, Ford and Bryan INVOICE # 7145-549

 

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Bill to:Anthony Johnson

1933 Miller Knolls.

East Lisa, AZ 77430 US
Tel:+(439)603-2649
Email:heather77@example.net
Siterhttp:/www.saunders.net!

   

 

     

[wy Description t Amount
4.00 _Move threat. 58.14 232.56 |
2.00 _Class issue anyone. 45.41 90.82

2.00 __ Writer be. 87.03 174.06

Total in words: five hundred and f-
our point five one

TOTAL : 504.51 §

Note:Total payment due in 14 days.
"
Template9_Instance85.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Carlos Franklin
58096 Ball Springs
North Jamiemouth, WI 76095 US
Tel:+(080)857-3321

ren45@example.net
p:lIwww.craig. biz!

   

INVOICE ID 9970-725

 

 

 

 

3.00 Choose.
2.00 __ Law front.
Eas

   

Total in words: five hundred and ninety-
“seven point zero seven

Note:Total payment due in 14 days.

 

 

TOTAL : 597.07 §
"
Template9_Instance91.jpg,"Navarro, Ford and Bryan

GSTINIUIN: 09AABCS142961ZS

Email:rclark@example.org
Buyer :Tyler Russell

063 Jacob Courts

Myersmouth, SD 99540 US
Tel:+(571)508-8000
Email:anthonymeclain@example.org
Siterhttps:/frusso.biz!

 

 

Oty. ion

3.00 __| Join already beautiful
2.00 leg
2.00 | Recent president.

Total in words: two hundred and forty-
eight point zero one

Note:Total payment due in 14 days.

INVOICE # INV36664484

 

Invoice Dat

 

Amount
47.91
119.40
77.96

 

TOTAL : 248.01 USD
"
